beta,acc_reconstruida,acc_guardada,conf_media,conf_std,entropia_media,entropia_std,conf_correcta,conf_incorrecta,brecha_confianza,ece,logit_std,logit_mean_abs,frac_saturada
600.0,0.3502166666666667,0.3502166271209717,0.7245943,0.18111128,0.71355855,0.38274583,0.7893594,0.68968755,0.09967184,0.3744100813781222,8.996969,22.935314,0.005516666666666666
650.0,0.3724,0.3724000155925751,0.7386183,0.20362268,0.6842504,0.4536288,0.7919152,0.70699346,0.08492172,0.3662453470408916,9.7763605,24.923922,0.024783333333333334
700.0,0.3768666666666667,0.3768666684627533,0.70377046,0.19627002,0.74453086,0.4166205,0.76176625,0.668695,0.09307128,0.32708841683417555,10.493986,26.999716,0.014466666666666666
750.0,0.32605,0.3260499835014343,0.70640266,0.19091558,0.7143732,0.3887219,0.7681026,0.67655295,0.091549635,0.38050550331075983,11.286162,28.747816,0.011533333333333333
800.0,0.3282,0.32820001244544983,0.7375083,0.19711585,0.6608097,0.4165946,0.80472445,0.70467055,0.10005391,0.4093254746516546,12.03812,30.924364,0.023216666666666667
850.0,0.32771666666666666,0.3277166485786438,0.78847235,0.19286522,0.53050107,0.41104755,0.8573187,0.75491196,0.10240674,0.4607660497337579,12.805767,33.296158,0.0662
900.0,0.33443333333333336,0.33443331718444824,0.7636141,0.1938421,0.592235,0.40762666,0.83322436,0.72863644,0.10458791,0.42922919068684184,14.062827,36.21593,0.0239
950.0,0.37105,0.37105002999305725,0.7648247,0.20128521,0.59254444,0.4230074,0.84731895,0.7161571,0.13116187,0.3941476627826691,15.86426,40.623455,0.0441
1000.0,0.33955,0.3395499885082245,0.77777106,0.19529577,0.544787,0.4059672,0.8266208,0.7526564,0.07396442,0.43836479894767205,15.826844,40.80195,0.06516666666666666
1050.0,0.2831166666666667,0.2831166684627533,0.7856044,0.19364598,0.5099566,0.39764887,0.82183146,0.77129734,0.05053413,0.5024877694120009,16.860443,41.775433,0.11516666666666667
1100.0,0.2728833333333333,0.2728833258152008,0.7979005,0.18424603,0.48272952,0.3693733,0.8422118,0.7812708,0.06094098,0.5250172578632832,17.621935,44.261505,0.0722
1150.0,0.3676333333333333,0.36763331294059753,0.7923362,0.18881954,0.5034494,0.3776114,0.8475736,0.7602234,0.08735019,0.42470287372072546,20.676346,52.855415,0.06216666666666667
1200.0,0.34136666666666665,0.3413666784763336,0.76294506,0.1942014,0.56517226,0.38964918,0.87048215,0.70720917,0.16327298,0.42157843014945584,21.540266,54.68061,0.06955
1250.0,0.34375,0.34375,0.80381864,0.18028378,0.4558107,0.34474242,0.88147414,0.763142,0.11833215,0.4600686874662836,22.172003,58.61376,0.08533333333333333
1300.0,0.39048333333333335,0.3904833197593689,0.8179325,0.18433812,0.4438638,0.3736778,0.88595665,0.7743533,0.11160332,0.42744919462154307,22.333109,58.604053,0.07125
1350.0,0.36948333333333333,0.3694833219051361,0.8011246,0.18257217,0.48725247,0.36587557,0.8473662,0.7740269,0.07333934,0.4316411835826933,25.011463,64.40252,0.06555
1400.0,0.3101,0.3101000189781189,0.80970657,0.17843448,0.46025532,0.3568213,0.8787983,0.77865076,0.100147545,0.4996065060516198,25.54607,68.119255,0.08921666666666667
1450.0,0.32508333333333334,0.32508331537246704,0.84397167,0.17089474,0.37976632,0.34529182,0.9017665,0.8161339,0.08563256,0.5188883230065306,25.697023,64.872314,0.14138333333333333
1500.0,0.34285,0.342849999666214,0.8424286,0.17198819,0.3896962,0.35150954,0.902198,0.81124574,0.09095228,0.4996203063204884,27.560658,73.792694,0.13006666666666666
1550.0,0.3050833333333333,0.30508333444595337,0.8462294,0.17395748,0.3776251,0.35751578,0.89655524,0.8241353,0.07241994,0.5411459962089857,28.962894,75.53916,0.1393
1600.0,0.3219,0.32189998030662537,0.8597907,0.16869727,0.33397657,0.32754692,0.91102266,0.83547044,0.075552225,0.5378906643852591,29.972076,82.8862,0.18756666666666666
1650.0,0.34285,0.34283334016799927,0.8966541,0.14949305,0.25966558,0.3044415,0.9499391,0.8688543,0.08108479,0.5538041732738415,30.870335,84.35041,0.21563333333333334
1700.0,0.35595,0.3559500277042389,0.8512849,0.17049944,0.3681034,0.34806997,0.91314185,0.8170982,0.09604365,0.49533486056576176,32.75868,89.290794,0.15553333333333333
1750.0,0.30756666666666665,0.30756664276123047,0.8426959,0.17442538,0.37396765,0.34406164,0.8831643,0.82472056,0.058443725,0.5351293200323979,33.1508,86.44041,0.15406666666666666
1800.0,0.29551666666666665,0.2954833507537842,0.8477797,0.16953261,0.35531697,0.32146662,0.9212952,0.8169415,0.104353726,0.5522630966047446,34.738415,95.92723,0.13836666666666667
1850.0,0.34415,0.34416669607162476,0.88221383,0.15598711,0.29898554,0.3231834,0.9351936,0.8544133,0.08078033,0.5380638187453151,35.419395,98.27519,0.21125
1900.0,0.30623333333333336,0.30623334646224976,0.8765797,0.15775906,0.29204002,0.3030289,0.92615765,0.8546956,0.071462035,0.5703463826055328,34.967125,93.486145,0.21516666666666667
1950.0,0.31166666666666665,0.31166666746139526,0.8541276,0.17062514,0.34398642,0.33033141,0.92928153,0.82009906,0.10918248,0.5424609774604441,36.88619,96.80524,0.16993333333333333
