inl_tag,carpeta,pulsos_pot,beta,n,series,media,std,iqr,skew,kurtosis,shapiro_p
1e-2,beta_grid_search_SP_INL_1e-2_p_200,200,1150.0,100,20,0.91239583,0.0041238954,0.005000054836273193,-0.5121027745462168,-0.01898692958409942,0.04967302474154811
1e-2,beta_grid_search_SP_INL_1e-2_p_200,200,1200.0,100,20,0.9114241,0.0057186917,0.005791664123535156,-1.172565423516672,2.7563120185886287,6.49045648520294e-05
1e-2,beta_grid_search_SP_INL_1e-2_p_200,200,1250.0,100,20,0.9107492,0.005885796,0.007895812392234802,-0.5490768654128415,-0.29524355743492414,0.009155871654445341
1e-2,beta_grid_search_SP_INL_1e-2_p_200,200,1300.0,100,20,0.9099667,0.0061300783,0.009249985218048096,-0.32928697666516843,-0.31051234114628556,0.23473904762568026
1e-2,beta_grid_search_SP_INL_1e-2_p_200,200,1350.0,100,20,0.9092709,0.00614338,0.008270829916000366,-0.8204007746215347,0.6146090132924216,0.0023115268198802895
1e-2,beta_grid_search_SP_INL_1e-2_p_200,200,1400.0,100,20,0.90825087,0.00759845,0.011312514543533325,-0.7810080480462748,-0.08917507530801183,8.193806629277886e-05
1e-2,beta_grid_search_SP_INL_1e-2_p_200,200,1450.0,100,20,0.9066717,0.008200614,0.01204170286655426,-0.7734094474933084,0.4235105840751219,0.0008065471762952072
1e-2,beta_grid_search_SP_INL_1e-2_p_200,200,1500.0,100,20,0.90298754,0.00847795,0.013437509536743164,-0.144404061656021,-0.923218597364555,0.027471490798636717
1e-2,beta_grid_search_SP_INL_1e-2_p_200,200,1550.0,100,20,0.9021334,0.010140997,0.016374975442886353,-0.40464152792370556,-0.866456253039726,0.002089653712220291
1e-2,beta_grid_search_SP_INL_1e-2_p_200,200,1600.0,100,20,0.8984167,0.011574497,0.016749992966651917,-0.6232547541198399,-0.23737284046665996,0.0010208995524682728
1e-2,beta_grid_search_SP_INL_1e-2_p_200,200,1650.0,100,20,0.8949467,0.010808887,0.013416662812232971,-0.2808052108707519,0.0030023350363586054,0.4423911391884753
1e-2,beta_grid_search_SP_INL_1e-2_p_200,200,1700.0,100,20,0.89135414,0.013257673,0.015041664242744446,-0.6830692638313969,1.1020529329759778,0.010730853327990834
1e-2,beta_grid_search_SP_INL_1e-2_p_200,200,1750.0,100,20,0.8875874,0.013236231,0.01689581573009491,-0.24467384450391066,-0.552365181500142,0.17904647474231578
1e-2,beta_grid_search_SP_INL_1e-2_p_200,200,1800.0,100,20,0.8850925,0.015349318,0.023125022649765015,-0.22040063404432192,-0.6123856500056952,0.10636845928179994
1e-2,beta_grid_search_SP_INL_1e-2_p_200,200,1850.0,100,20,0.88250166,0.014812145,0.02183331549167633,-0.02433996277517205,-0.6747402586843423,0.07185861467796596
1e-2,beta_grid_search_SP_INL_1e-2_p_200,200,1900.0,100,20,0.87686574,0.01699878,0.02139584720134735,-0.06737073318682725,-0.15030628011465064,0.5819452021415685
1e-2,beta_grid_search_SP_INL_1e-2_p_200,200,1950.0,100,20,0.87281764,0.01725409,0.020083367824554443,-0.1516217019145242,0.08149218825575755,0.3432053404741787
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,1.0,100,20,0.64591086,0.004293821,0.005604177713394165,-0.19876366246086702,0.4409270941625256,0.6905656418853425
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,50.0,100,20,0.83086836,0.003578372,0.005020827054977417,-0.3927628639901371,-0.2863277033207279,0.07352547740987692
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,100.0,100,20,0.87420577,0.0034036878,0.0038125216960906982,-0.6524645964577177,0.49814842743530363,0.01512447792715338
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,150.0,100,20,0.88984495,0.0034309174,0.0037291496992111206,-0.6123693135215452,0.6479294327579095,0.04250510714704393
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,200.0,100,20,0.8945275,0.0053521106,0.006270810961723328,-1.2435117814409318,2.357599825008286,1.1902812879178442e-05
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,250.0,100,20,0.8946592,0.0069893417,0.00970834493637085,-0.6844211895320508,-0.24820735468796418,0.0006951291589118602
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,300.0,100,20,0.88399255,0.009377206,0.013729184865951538,-0.3520145072837285,-0.10911441416260592,0.4420666585957655
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,350.0,100,20,0.86500907,0.013317972,0.01741667091846466,-0.06819332766539997,-0.20640518463823554,0.8823849815196503
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,400.0,100,20,0.83065677,0.01948959,0.02364581823348999,0.03468934027343386,-0.06475622069336096,0.7829065438499074
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,450.0,100,20,0.79614747,0.019345628,0.024249985814094543,0.2122264194425513,-0.10853083284350262,0.7605770601451629
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,500.0,100,20,0.7651584,0.0230209,0.03206247091293335,-0.19793718794846696,-0.32683532398691106,0.8258218213200348
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,550.0,100,20,0.73632085,0.025132027,0.028166666626930237,-0.03311582797366621,0.5062168939102136,0.06095796663268356
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,600.0,100,20,0.70792747,0.027349878,0.03187499940395355,0.29630877917283294,-0.07065920116470892,0.35043669848951225
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,650.0,100,20,0.6792424,0.032145962,0.043895795941352844,-0.05533584930688108,-0.35903900914315345,0.2548833103828102
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,700.0,100,20,0.6554241,0.028403496,0.04208332300186157,-0.3566780072692048,-0.27443649369065914,0.19792992336695786
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,750.0,100,20,0.6403575,0.033220075,0.04760415852069855,-0.34180621693131985,-0.38357025256917554,0.07124280772556324
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,800.0,100,20,0.6188983,0.034593828,0.04491668939590454,0.024506183994729522,-0.5240581434064087,0.5660034291733353
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,850.0,100,20,0.6045784,0.03614027,0.052520811557769775,0.053348735502183074,-0.5257836047448712,0.6898763192496131
1e-2,beta_grid_search_SP_INL_1e-2_p_50,50,900.0,100,20,0.59043837,0.03758616,0.05599997937679291,-0.07056199999034925,-0.6314261198423923,0.3288889419661739
