curva,beta_hidden,beta_output,acc_mean,acc_sem,tiempo_seg
lineal,133.95780793460293,3402.316243755884,0.8628833333333333,0.028712660131932244,319.5
lineal,212.64476523474278,53.16119130868569,0.9040666666666667,0.002147004804286565,300.6
lineal,212.64476523474278,84.38813100729034,0.92345,0.0018754258775601454,303.6
lineal,212.64476523474278,133.95780793460293,0.9370333333333333,0.0012193653479789467,308.5
lineal,212.64476523474278,212.64476523474278,0.9437166666666666,0.0010280330013437337,310.5
lineal,212.64476523474278,337.5525240291613,0.9473166666666667,0.0004486605579904465,313.6
lineal,212.64476523474278,535.8312317384118,0.9395166666666667,0.0020434629286436297,315.6
lineal,212.64476523474278,850.5790609389713,0.93375,0.00224065962510051,315.5
lineal,212.64476523474278,1350.2100961166457,0.9308166666666665,0.0017335469953783072,317.2
lineal,212.64476523474278,2143.3249269536454,0.87235,0.004341850603909206,318.5
lineal,212.64476523474278,3402.316243755884,0.88905,0.008387722509053853,318.6
lineal,337.5525240291613,53.16119130868569,0.9106000000000001,0.0019344824171395854,304.8
lineal,337.5525240291613,84.38813100729034,0.9277333333333333,0.0018161824023259496,307.0
lineal,337.5525240291613,133.95780793460293,0.9399666666666667,0.0016083693145082765,310.0
lineal,337.5525240291613,212.64476523474278,0.9483666666666667,0.0009549093422162143,312.9
lineal,337.5525240291613,337.5525240291613,0.9507166666666667,0.0020292764629204433,315.1
lineal,337.5525240291613,535.8312317384118,0.9479166666666666,0.003712017520712161,317.8
lineal,337.5525240291613,850.5790609389713,0.9441999999999999,0.0010741922029548145,317.9
lineal,337.5525240291613,1350.2100961166457,0.9330166666666666,0.0054856546926877765,318.7
lineal,337.5525240291613,2143.3249269536454,0.92145,0.014544548425059074,319.0
lineal,337.5525240291613,3402.316243755884,0.9234,0.011096621107346149,319.4
lineal,535.8312317384118,53.16119130868569,0.9136833333333333,0.002145063238297718,305.8
lineal,535.8312317384118,84.38813100729034,0.93,0.0011440668201153623,307.3
lineal,535.8312317384118,133.95780793460293,0.9417,0.0011860297916438031,310.2
lineal,535.8312317384118,212.64476523474278,0.9476833333333333,0.000259629365456622,312.0
lineal,535.8312317384118,337.5525240291613,0.9513166666666667,0.0005931710140017262,314.0
lineal,535.8312317384118,535.8312317384118,0.9499166666666667,0.0038340820524846906,316.4
lineal,535.8312317384118,850.5790609389713,0.9497666666666666,0.0005251102177074155,316.6
lineal,535.8312317384118,1350.2100961166457,0.9322666666666667,0.0024446464562992193,318.1
lineal,535.8312317384118,2143.3249269536454,0.9224166666666666,0.00866860021166218,317.1
lineal,535.8312317384118,3402.316243755884,0.9335666666666667,0.0043796456815930265,318.5
lineal,850.5790609389713,53.16119130868569,0.9134333333333333,0.0022745369899209275,306.8
lineal,850.5790609389713,84.38813100729034,0.9301833333333333,0.0017952612520084547,308.8
lineal,850.5790609389713,133.95780793460293,0.9434666666666667,0.0008206817400908231,310.5
lineal,850.5790609389713,212.64476523474278,0.9496166666666667,0.0007273747824018155,312.4
lineal,850.5790609389713,337.5525240291613,0.9476833333333333,0.0030307070437746377,314.3
lineal,850.5790609389713,535.8312317384118,0.9500666666666667,0.001095022408023712,315.1
lineal,850.5790609389713,850.5790609389713,0.9455833333333334,0.00471052800374587,315.8
lineal,850.5790609389713,1350.2100961166457,0.9385833333333333,0.002733570450419626,316.7
lineal,850.5790609389713,2143.3249269536454,0.9321666666666667,0.005091459806672627,317.8
lineal,850.5790609389713,3402.316243755884,0.9236833333333333,0.008296764206381686,316.4
lineal,1350.2100961166457,53.16119130868569,0.9141333333333334,0.001692193404584277,307.2
lineal,1350.2100961166457,84.38813100729034,0.9277333333333333,0.0018031351297937554,307.5
lineal,1350.2100961166457,133.95780793460293,0.9413833333333335,0.0018729556756535636,309.1
lineal,1350.2100961166457,212.64476523474278,0.9472833333333334,0.0009630199413342557,310.1
lineal,1350.2100961166457,337.5525240291613,0.9477500000000001,0.0019109334542748,311.1
lineal,1350.2100961166457,535.8312317384118,0.9484333333333334,0.001450351170757795,311.9
lineal,1350.2100961166457,850.5790609389713,0.9448666666666666,0.0010562862967684235,312.6
lineal,1350.2100961166457,1350.2100961166457,0.9436,0.0021143688314850767,313.7
lineal,1350.2100961166457,2143.3249269536454,0.9246333333333334,0.004259651350712829,313.8
lineal,1350.2100961166457,3402.316243755884,0.9243833333333334,0.0002138708506102302,313.8
lineal,2143.3249269536454,53.16119130868569,0.9122,0.0018530755216366406,306.3
lineal,2143.3249269536454,84.38813100729034,0.9257166666666667,0.001614230696257728,307.6
lineal,2143.3249269536454,133.95780793460293,0.9376333333333333,0.0010914652061776117,308.8
lineal,2143.3249269536454,212.64476523474278,0.9453,0.0008468897343941819,309.8
lineal,2143.3249269536454,337.5525240291613,0.9462,0.0012886254520051894,310.6
lineal,2143.3249269536454,535.8312317384118,0.9422833333333333,0.001471268034597919,310.2
lineal,2143.3249269536454,850.5790609389713,0.9417166666666666,0.0014924501356519029,310.6
